fare_amount,passenger_count,year,month,date,day,hour,minute,distance
49.8,2,2012,3,31,5,1,57,21.551469801141383
6.5,6,2015,2,1,6,8,46,1.375399533585488
25.7,1,2012,5,17,3,22,1,11.739292151854048
12.5,1,2013,1,22,1,12,34,3.449904912244921
26.0,3,2013,10,15,1,11,0,10.175268647010116
9.5,1,2013,11,2,5,19,48,1.9022447160863722
12.5,2,2014,6,20,4,23,32,3.3546791811915226
10.9,1,2009,10,27,1,3,17,3.3502802311378694
37.47,2,2009,11,14,5,12,26,10.314295805863042
5.3,1,2012,4,24,1,18,57,1.622839981806596
16.0,2,2013,2,27,2,9,30,3.8317082594632583
49.5,1,2014,7,19,5,22,51,16.870140945306428
4.5,1,2010,9,2,3,7,10,1.0561543630422263
31.0,1,2013,2,7,3,12,43,7.008651322729467
5.5,2,2014,4,28,0,15,39,1.3005653175568768
6.9,1,2009,1,15,3,21,19,1.989114685765401
7.5,1,2015,6,27,5,12,20,0.8892376691207475
9.7,1,2009,6,4,3,11,31,2.5388930253267015
48.04,2,2015,5,11,0,8,24,10.28501208176355
10.9,1,2010,1,31,6,20,55,3.982384379581384
9.5,1,2013,4,23,1,13,50,2.4465136000393226
33.87,1,2009,9,10,3,14,14,9.885614780713302
12.1,1,2010,7,30,4,7,46,5.7067263761341
16.5,1,2011,4,22,4,18,41,7.268948729689557
8.5,1,2014,12,2,1,7,9,2.306107768563424
6.9,1,2009,5,27,2,0,33,2.9368988885122693
9.1,1,2009,4,9,3,18,15,2.1097412668756457
12.6,1,2009,3,27,4,2,40,6.164696631840602
6.5,1,2009,12,22,1,9,7,1.1205618323752387
10.5,2,2010,11,16,1,19,48,4.041990673129931
5.7,1,2011,11,12,5,0,10,1.8051804364371664
9.5,1,2014,4,22,1,12,55,1.7836390731534126
12.5,1,2011,5,25,2,2,7,5.468288165815682
7.7,1,2011,12,10,5,12,30,2.343707938998767
14.1,2,2012,5,2,2,11,44,4.745872677991357
32.0,1,2013,1,16,2,10,15,10.497793824440462
5.7,1,2009,10,27,1,7,39,2.083164513186411
4.5,1,2009,5,5,1,17,14,1.1531667419611806
27.47,3,2010,1,8,4,14,38,7.407452535482317
8.9,4,2011,6,16,3,19,59,3.2782771659884613
6.1,1,2009,9,23,2,20,53,2.1598690536780474
4.1,1,2011,6,30,3,4,57,0.6709091133724687
7.5,1,2013,1,31,3,22,40,1.3598203910157058
2.5,1,2009,9,4,4,18,52,0.3363840206154141
5.3,1,2012,2,16,3,8,5,1.1598611815020503
5.0,1,2013,4,1,0,16,44,1.065005530974089
17.0,1,2014,5,7,2,19,39,5.815636336685538
12.1,1,2011,7,1,4,2,11,3.535115245580873
4.9,1,2011,9,13,1,8,44,1.3597911687202378
3.7,1,2012,6,16,5,21,9,0.7190941830881575
14.5,1,2012,8,6,0,8,49,4.6216505869746465
4.5,2,2013,5,15,2,23,52,0.730339788943956
4.5,1,2014,4,13,6,11,48,0.8371335626772368
4.5,1,2014,6,12,3,10,51,0.501671048749163
5.0,1,2014,7,16,2,22,49,1.6391399308658514
9.5,3,2014,11,15,5,18,36,2.0812878780911324
5.7,1,2009,8,4,1,17,3,1.2264072671515756
10.5,5,2009,10,15,3,11,10,1.524204058345168
4.5,1,2009,11,10,1,18,50,1.5782383124389192
6.9,1,2012,3,7,2,9,19,2.079761991118564
12.5,1,2013,3,26,1,19,51,4.851824672162921
6.0,1,2013,5,17,4,23,19,1.8101255689555533
7.5,6,2013,9,8,6,16,25,1.5964829139850614
11.0,1,2014,12,21,6,11,7,4.015476421438637
6.9,1,2009,5,11,0,14,5,2.3109258943733884
6.9,1,2010,11,4,3,20,2,1.5005585421280656
10.1,1,2011,11,21,0,14,14,3.743066583054185
5.7,1,2012,5,26,5,17,46,1.073802817110554
37.0,2,2014,2,23,6,3,6,15.318205916522885
5.7,1,2009,2,6,4,20,42,2.466821312970972
10.1,1,2010,1,7,3,11,52,25.735917459951008
7.7,4,2010,1,12,1,2,57,2.6197214266163975
8.1,1,2010,3,26,4,11,32,2.9979578247489593
8.1,1,2010,11,26,4,8,18,1.9150308907510845
21.0,2,2012,9,6,3,21,56,3.1165065670739303
4.5,5,2013,9,26,3,19,50,0.7798971438168731
4.5,1,2011,3,28,0,8,19,0.42335378687343184
6.9,2,2009,11,4,2,22,23,0.7820991693222569
6.5,1,2011,3,15,1,23,29,2.709369438063614
14.9,1,2012,3,9,4,21,56,3.6872882651631467
7.3,1,2011,2,22,1,9,20,1.9493938826710648
7.7,3,2009,12,19,5,2,15,2.180183846776624
3.3,1,2010,1,25,0,17,41,0.8515529057792476
7.7,5,2009,12,14,0,18,43,2.6614603605579856
4.9,1,2009,1,8,3,8,56,0.580601322340601
14.1,1,2011,9,19,0,10,11,5.041127288868217
6.9,6,2011,11,6,6,1,54,1.8930385298175751
8.5,1,2013,3,21,3,1,55,3.0082508592100914
5.7,4,2009,5,11,0,13,57,1.24229854915969
28.5,5,2013,5,6,0,8,24,8.451394688955336
10.0,1,2013,2,11,0,20,6,2.5769698045053504
6.0,1,2013,8,31,5,23,48,0.8016703479888257
8.5,5,2010,9,18,5,18,49,10.859386630445838
7.0,6,2015,3,4,2,0,0,1.667167985882202
21.0,1,2015,3,9,0,8,38,7.675582442100642
3.7,1,2010,6,7,0,18,0,0.615611223477982
4.5,6,2015,1,28,2,22,31,0.5903917877322309
8.9,2,2009,1,31,5,0,44,1.9493282336077447
16.5,1,2010,4,10,5,17,24,6.168936681313765
4.9,1,2010,7,2,4,11,51,0.605559912764311
9.3,1,2011,6,12,6,16,22,2.59074447346948
9.0,1,2014,2,15,5,21,7,1.9874934293130555
7.5,2,2015,4,27,0,8,33,1.476200283468835
6.1,3,2010,4,11,6,0,17,2.2524359320217364
31.7,1,2011,10,28,4,9,26,9.738928902852841
15.0,3,2012,10,2,1,9,13,4.292201704270776
10.0,2,2013,9,29,6,19,43,2.5790242551946303
15.0,1,2014,6,13,4,9,8,1.7013910898736069
12.5,5,2012,10,13,5,22,20,3.617901425955513
22.5,1,2015,5,21,3,9,16,7.874067539763371
4.1,1,2009,5,11,0,18,29,1.1422410702669235
3.7,1,2010,2,2,1,14,54,0.6175792186398356
4.5,1,2015,5,16,5,15,13,1.1535420397234042
4.1,1,2009,9,17,3,11,3,1.013747034304142
9.0,5,2015,4,23,3,18,42,1.1487933116621472
14.1,1,2010,4,28,2,8,14,0.14327266529235527
6.9,1,2012,3,31,5,15,59,1.3657526889172475
49.8,1,2012,8,19,6,12,8,20.734636814307404
85.5,1,2012,8,21,1,20,53,18.572563662128303
5.5,2,2015,5,31,6,9,35,1.491508510514284
6.9,1,2010,7,19,0,17,39,0.34333034472444945
12.1,1,2009,11,14,5,22,38,3.6459926247922434
4.9,1,2009,11,28,5,11,33,0.842465344327217
5.7,2,2010,9,5,6,18,1,1.6709673641205987
5.3,1,2011,3,5,5,8,13,2.221323194263763
10.9,1,2011,11,7,0,23,12,5.004468582025937
4.9,1,2012,6,26,1,4,16,1.397430546597026
6.5,1,2013,4,24,2,20,10,1.0228463302550623
8.5,1,2011,5,13,4,8,0,2.437088144011188
13.5,1,2014,4,3,3,19,4,4.3465807597961605
10.0,1,2015,5,6,2,20,50,3.009885245073021
3.7,3,2009,12,31,3,19,32,1.0470203486423633
9.3,1,2010,1,28,3,6,25,3.878396956319575
9.3,1,2011,3,2,2,18,52,2.607971777992721
12.5,1,2013,4,16,1,17,2,4.471084280122069
3.7,1,2009,8,24,0,22,30,0.6763433993610507
37.87,1,2010,2,12,4,17,25,8.567936034562564
6.5,1,2010,7,26,0,18,47,1.7464914810402483
20.9,1,2011,12,11,6,4,55,6.263834764881639
14.5,1,2012,3,20,1,12,10,5.977742525544192
8.5,1,2012,3,26,0,21,44,3.1312995461942315
5.7,1,2009,8,25,1,22,46,1.5612454428430365
6.9,1,2010,4,29,3,21,34,1.7802671447969236
9.3,5,2011,5,4,2,9,14,3.31471052177293
11.5,1,2014,5,13,1,10,3,2.205414474616066
9.3,1,2010,2,19,4,9,23,2.560858006862343
57.33,1,2014,3,13,3,20,6,22.464441308834783
23.7,1,2009,8,28,4,14,7,9.762825535181586
8.5,1,2012,12,10,0,14,14,1.3358603918838616
25.85,1,2009,3,30,0,20,46,10.013716158353036
9.5,1,2013,3,17,6,14,1,1.103300195904736
23.7,1,2011,1,9,6,3,41,13.389628637938122
13.5,1,2009,2,25,2,18,3,4.678877941310155
8.1,1,2009,3,24,1,15,47,2.5709232687187074
8.9,2,2009,6,28,6,23,24,4.032313839511287
3.7,1,2010,4,4,6,12,39,1.0042181420390375
12.0,3,2013,6,25,1,19,12,2.7462005874613715
6.5,1,2009,3,28,5,13,57,2.366793864372349
11.3,1,2011,5,27,4,10,42,3.9748316915858277
7.5,2,2013,7,13,5,22,20,0.7252065377861162
7.0,1,2013,9,18,2,13,58,1.6476762335026887
11.5,1,2014,1,11,5,14,8,3.329688851258723
9.5,1,2014,5,3,5,21,3,2.120903506518088
21.5,1,2013,12,25,2,2,4,8.204864113049137
5.5,1,2015,1,25,6,10,18,1.1533245205015377
5.5,1,2015,5,7,3,12,40,0.8057808183333454
4.5,1,2011,7,9,5,2,53,0.953264455397306
6.9,1,2011,8,12,4,6,58,1.449479424499612
12.1,1,2011,12,19,0,9,31,4.294847847901491
33.7,1,2012,2,1,2,12,32,14.2639557816668
7.0,1,2013,2,18,0,12,34,1.3309056025143846
8.0,1,2015,5,6,2,0,55,1.698763365554898
36.1,1,2010,2,15,0,4,12,8.921732259980828
8.5,1,2011,8,16,1,11,55,1.513660010728095
4.5,3,2011,12,3,5,19,34,1.0715661375921752
3.7,1,2012,6,14,3,11,23,0.6653416321093549
11.0,1,2012,11,6,1,20,54,2.639480094291343
5.5,6,2013,6,13,3,19,29,1.754551961493397
8.5,1,2013,12,12,3,9,47,3.3982113433256353
5.3,1,2010,3,23,1,7,44,1.0863411108956633
6.9,5,2011,7,31,6,4,48,1.6912148030037328
6.9,1,2012,8,25,5,16,48,1.9474130011701374
7.3,1,2011,8,4,3,7,59,1.4544998579932742
8.9,1,2012,7,6,4,23,35,2.5934162193915555
21.5,1,2012,9,30,6,1,21,8.048147928402651
11.3,1,2009,8,1,5,12,43,4.712868156047352
6.1,6,2012,8,7,1,13,59,1.5068568689676594
55.0,1,2012,10,13,5,2,38,19.891090286767835
34.0,1,2013,7,11,3,19,5,13.802107782775966
5.7,4,2012,6,9,5,17,49,0.980271753530622
5.5,1,2013,12,7,5,0,47,1.2029965474757693
5.7,1,2009,2,24,1,14,42,1.2190211562834163
5.3,1,2009,8,29,5,12,51,1.6663970268888584
11.3,1,2009,11,19,3,0,54,3.164313540987596
5.3,1,2010,5,24,0,9,48,1.3375843322840784
4.9,1,2010,8,11,2,12,11,1.5551301202228631
17.0,2,2014,6,4,2,21,23,5.948717732022159
9.5,1,2015,5,9,5,21,37,2.4771430309199385
8.5,1,2010,5,7,4,13,59,2.7495283177818286
4.5,1,2014,5,28,2,21,28,0.7981137543744523
10.5,1,2010,12,23,3,9,3,4.962957957545559
37.0,2,2015,4,23,3,22,2,12.836275154370101
4.5,1,2015,2,12,3,8,8,1.159274739312652
25.0,1,2013,12,31,1,12,56,7.645603398036741
6.0,1,2014,12,31,2,12,23,1.3509805304149332
33.8,2,2012,11,12,0,13,50,8.822241397038216
7.0,2,2015,3,29,6,1,44,1.7858704089059951
20.9,2,2009,1,16,4,21,1,7.540439454637018
6.5,1,2010,1,29,4,8,14,2.097646994757933
13.3,1,2010,9,11,5,9,20,2.713106842650832
13.5,2,2014,7,9,2,13,42,2.3140714790661234
10.5,1,2014,6,26,3,18,55,2.122901961691241
13.3,1,2011,12,10,5,8,11,5.308448476714163
5.3,2,2012,8,19,6,0,14,1.1453799012746995
10.0,2,2014,6,11,2,15,38,1.4984458106629992
3.3,5,2009,2,11,2,17,26,0.9251273093809527
15.3,1,2010,6,7,0,18,18,3.484234592984739
8.1,1,2011,5,19,3,18,27,2.1253645142012036
16.0,2,2014,11,24,0,3,6,5.904973642069685
11.7,1,2009,10,31,5,21,53,4.718059613549237
7.3,1,2010,5,19,2,19,47,3.0593834329381413
6.1,3,2009,10,13,1,21,45,2.4482331857651087
5.7,1,2010,2,8,0,15,2,0.798510155243812
8.1,3,2010,6,25,4,19,54,1.2201731668713507
6.9,1,2011,7,18,0,21,15,2.4765706785461017
4.5,1,2011,11,9,2,21,41,0.7841627373848827
4.9,1,2009,2,18,2,14,56,0.8160502015422152
18.9,1,2011,4,26,1,22,54,7.409346334557627
6.9,1,2011,12,29,3,20,56,1.65628956854119
6.5,1,2013,5,22,2,2,12,1.6748334776802918
12.1,1,2010,12,9,3,15,5,3.750346388894488
31.0,1,2013,6,23,6,3,51,9.997142706370864
7.0,1,2014,7,14,0,19,10,1.541385496197199
11.5,2,2009,3,6,4,19,46,3.6158176981161287
11.7,3,2009,7,21,1,11,37,2.994362705051727
19.5,1,2014,6,26,3,2,21,8.189784369596127
7.0,1,2014,11,14,4,9,35,0.9957021566609011
4.1,1,2009,12,17,3,8,15,0.6895173676594044
8.0,1,2014,10,13,0,17,57,1.863763650991708
5.0,1,2015,1,22,3,17,42,1.8788995213724906
9.7,2,2010,10,27,2,18,33,2.51683766538133
17.7,1,2010,12,19,6,20,31,6.936329825567365
14.5,1,2012,7,10,1,23,59,5.34259455097804
6.5,6,2015,6,25,3,2,56,1.6342792173625242
10.5,1,2011,11,2,2,21,12,3.913974285193044
6.9,2,2012,2,13,0,9,17,2.173104092088247
49.8,3,2012,5,18,4,13,54,20.117437054718938
7.0,2,2012,9,29,5,11,15,1.4252293664743163
9.0,2,2009,2,18,2,20,58,2.8257120836088507
13.3,2,2009,8,10,0,21,51,5.507033857251858
18.1,1,2011,4,18,0,22,14,9.23228671484122
8.5,1,2012,12,23,6,14,27,1.6975449402335543
52.0,1,2015,3,26,3,18,5,21.19234022225502
11.5,1,2015,5,6,2,18,37,2.3973061826849196
6.5,1,2010,12,16,3,8,6,1.7779359174166716
9.3,1,2011,9,25,6,15,49,3.327853398621288
8.1,3,2011,11,11,4,2,12,2.356374004498734
7.3,2,2011,11,15,1,17,48,1.920377578003284
10.1,5,2010,6,3,3,22,32,4.2349176051171735
9.3,1,2011,7,21,3,0,31,3.27680759168685
10.0,1,2012,10,15,0,15,6,1.551288389971889
14.0,1,2013,10,11,4,20,11,5.469111852148517
25.5,3,2014,5,12,0,1,15,10.23509740570514
8.0,4,2012,11,22,3,9,31,2.4585875791136664
13.5,1,2014,3,13,3,18,51,4.415827489811105
4.9,1,2009,8,26,2,11,4,1.1369467470373438
5.7,1,2009,11,5,3,21,51,1.2948069252767178
5.3,1,2011,5,5,3,22,5,1.6538926051521814
16.9,1,2011,9,23,4,15,6,1.9187489797083803
8.1,1,2009,2,5,3,9,46,2.0353900342464057
6.1,1,2009,10,14,2,9,7,1.0617930508529778
9.7,1,2011,11,4,4,12,49,2.071709105512853
5.0,1,2012,9,20,3,7,26,1.5158748096895747
49.8,3,2011,8,8,0,10,15,21.33896789261489
4.5,1,2009,10,10,5,17,59,0.69305936509372
6.5,1,2013,5,22,2,6,28,1.4470171259302633
7.7,1,2010,8,21,5,13,35,1.3931927929813883
4.5,1,2011,7,31,6,14,45,0.660801608316366
10.5,3,2013,8,17,5,22,42,3.5120826683145108
31.5,1,2013,4,30,1,9,29,10.921168577073484
11.7,1,2009,2,16,0,11,22,5.538098718430539
38.5,1,2009,9,10,3,0,16,18.329187467484093
8.1,1,2009,9,11,4,19,7,2.2139894705698997
10.5,4,2011,4,13,2,6,26,3.7886150795741105
6.9,5,2012,2,4,5,22,13,1.8239124649481102
8.5,5,2013,10,13,6,2,16,2.251493657484928
9.3,1,2011,1,20,3,23,32,3.0186272201564024
6.5,2,2011,5,4,2,23,51,1.9643395730380793
5.7,5,2012,4,28,5,23,58,0.5030216876267131
4.9,1,2009,9,21,0,7,26,2.1090139029625563
5.5,1,2012,9,16,6,15,4,0.2883661132945563
8.5,1,2015,5,27,2,23,20,2.1901099585586925
31.7,1,2009,10,8,3,21,12,16.29267873574787
7.3,1,2010,2,24,2,19,29,1.9467685035616402
11.3,2,2010,4,24,5,4,8,3.818851607710161
4.5,1,2010,7,17,5,22,37,0.6719819570040314
8.0,4,2013,3,10,6,3,28,1.9400338520006037
9.3,1,2009,6,30,1,15,34,1.861736413915315
10.5,1,2013,5,14,1,20,21,3.032492646615031
14.0,2,2014,1,22,2,20,57,2.8229158814217645
12.5,5,2009,10,20,1,20,54,5.437750801518705
16.1,1,2012,5,21,0,14,27,6.326438640961512
6.5,3,2013,1,11,4,13,6,1.442769524060439
16.1,1,2011,9,27,1,10,10,6.181392127528302
28.9,1,2011,10,9,6,12,50,6.914916158050333
5.0,2,2014,11,4,1,10,25,0.875163766507142
7.7,1,2011,8,26,4,7,43,3.0269803545376552
4.5,1,2013,4,25,3,11,40,0.5317854446203816
9.0,1,2013,12,22,6,17,0,2.009797062670169
36.0,1,2014,3,28,4,18,6,15.775134682442005
8.5,1,2010,5,21,4,16,36,1.650498500443558
10.5,2,2012,6,10,6,0,38,3.0330324356068696
16.0,1,2012,10,6,5,22,53,4.713151511543742
25.5,1,2014,7,10,3,9,7,4.8122709192894675
12.5,1,2009,10,18,6,11,23,4.645343178987886
14.5,2,2013,7,12,4,22,2,5.706391076243436
4.0,1,2014,5,12,0,23,20,0.9949567446713994
15.0,2,2015,3,1,6,10,53,5.38291163798773
19.5,1,2015,5,12,1,6,45,5.851851212820542
9.3,1,2010,3,28,6,17,21,2.754411518909783
9.3,1,2010,4,23,4,23,54,4.9999457101959335
4.9,1,2011,8,22,0,10,9,1.4236727892055736
6.5,1,2011,12,9,4,13,29,2.6568391704570202
32.83,1,2014,2,8,5,19,31,10.978655904319439
10.0,1,2014,11,9,6,14,25,2.401341364529083
3.7,5,2009,8,2,6,14,33,0.9424573669146341
5.3,1,2010,6,20,6,16,11,1.0234698901964272
12.5,1,2013,9,21,5,4,50,4.833558833476665
6.0,1,2014,4,7,0,8,11,1.4340194451711663
18.0,2,2013,3,10,6,18,50,6.224219722432959
6.5,1,2013,4,14,6,14,24,1.0965694873652574
5.5,1,2013,7,21,6,2,50,0.8076410455950984
5.5,2,2014,9,29,0,7,48,1.2178012983624487
4.5,1,2014,10,15,2,21,7,0.8604511583145303
7.7,1,2009,1,30,4,6,34,2.4005648248839124
5.7,1,2010,1,13,2,22,41,1.054845565201242
6.1,2,2012,4,8,6,9,48,1.5543442810521
8.0,1,2012,11,12,0,13,59,1.501261090365709
4.5,1,2013,11,13,2,12,13,0.8510231612469988
8.5,1,2014,3,16,6,19,40,2.4076842980120907
10.9,1,2009,3,23,0,7,41,4.289120419038768
12.0,1,2014,9,1,0,11,49,2.286463891139884
10.0,2,2014,10,18,5,17,12,2.247001601601031
9.5,1,2015,2,21,5,18,34,1.743006202012427
6.5,2,2012,12,14,4,7,23,1.151769661519515
3.5,1,2013,1,27,6,5,29,0.41236773344683647
12.0,1,2013,8,8,3,23,16,4.8336776715102685
10.0,1,2014,9,6,5,1,24,1.6608287653803746
9.3,1,2009,8,21,4,10,46,2.5066415000638145
49.8,1,2012,2,5,6,11,8,0.000848174731735633
4.9,1,2012,8,30,3,20,42,1.087558357561716
4.5,6,2013,2,8,4,18,2,0.6409531113411756
10.0,1,2013,5,7,1,12,30,2.83608498070185
7.5,1,2014,5,12,0,20,43,1.9753055967082853
14.5,1,2011,4,26,1,16,0,3.9493612567145115
28.5,6,2012,5,23,2,14,22,9.16153377403737
11.7,1,2012,5,23,2,14,22,2.8842754441768106
6.0,1,2012,11,22,3,18,52,1.153341442864721
7.7,2,2009,6,29,0,23,43,2.846006481184507
12.9,5,2012,8,18,5,14,38,4.8665938718121255
5.0,6,2014,1,23,3,10,22,0.819771232279679
6.0,1,2015,5,3,6,9,35,1.2584249156680807
3.3,1,2009,11,10,1,14,12,0.5852462952828946
10.9,1,2010,12,17,4,22,14,4.658880200475951
6.9,1,2011,4,7,3,13,42,1.8558788788548906
6.9,2,2011,10,24,0,22,58,1.2599400416448487
8.0,1,2014,6,18,2,0,4,1.781857839617888
29.0,2,2015,2,8,6,20,35,11.636064351256968
12.1,1,2009,11,10,1,21,8,3.4948729949751285
4.9,1,2011,1,25,1,13,54,0.4522757833057676
15.3,1,2012,4,20,4,15,29,5.210619257622928
11.5,1,2013,12,28,5,20,51,1.5283425444791185
12.1,1,2011,10,31,0,6,9,3.99681991190129
11.0,1,2015,2,22,6,14,25,3.8902728550865273
4.9,1,2009,12,30,2,19,51,1.4382170960295413
3.3,3,2012,1,27,4,21,26,0.4109233504698783
6.0,2,2012,9,26,2,2,26,1.305307410479769
4.5,1,2013,10,21,0,7,31,0.9797863969081405
4.5,1,2010,1,12,1,19,58,1.1207973099284685
13.7,2,2010,9,21,1,16,49,2.6706960877513035
11.3,2,2011,12,9,4,20,10,2.9593137009994286
7.7,1,2009,7,13,0,9,47,1.5447945285017743
4.5,1,2009,12,5,5,18,48,0.9210373006130348
14.5,3,2011,3,18,4,0,6,5.7519070157372765
45.0,2,2012,5,30,2,14,24,2.482520838572676
8.9,1,2012,8,23,3,13,6,3.4044140415159374
5.0,1,2013,1,5,5,10,2,0.8884397395245442
7.7,2,2011,5,16,0,10,36,1.7761000710916535
11.0,1,2014,5,6,1,13,33,1.661785801423304
20.5,1,2014,12,13,5,18,10,3.4502539327288004
8.1,1,2009,12,27,6,1,31,2.86462961394724
6.5,1,2011,10,8,5,18,45,1.7556765319065384
5.3,1,2011,10,12,2,13,22,1.5785214569208867
18.5,3,2014,6,22,6,0,20,4.647183165025312
6.5,1,2014,8,12,1,17,19,0.9555660617494833
6.0,3,2014,9,3,2,15,28,1.4874866239125308
6.1,3,2010,6,11,4,12,19,4.497758855099072
12.9,1,2010,3,24,2,16,40,4.437448192661025
3.7,1,2011,3,9,2,14,2,0.7446812804785896
15.5,1,2014,7,4,4,0,15,4.408084145478728
5.7,1,2009,6,20,5,20,43,1.3845574371202802
6.9,1,2011,1,7,4,17,50,1.1850624524765
7.7,1,2011,6,19,6,21,38,2.336553043510194
8.5,1,2014,7,21,0,8,6,2.9291371255712275
11.0,1,2015,5,28,3,18,46,2.3427144316953763
3.3,3,2009,5,17,6,1,31,0.7281701244082762
5.0,1,2012,9,14,4,18,5,0.6229536146757892
27.0,1,2013,5,12,6,12,55,9.318271128292194
6.0,1,2015,2,9,0,7,36,1.5534304924475824
6.9,1,2011,6,23,3,6,17,2.856943776016025
13.7,1,2012,6,5,1,0,9,6.373823102673256
5.5,1,2013,10,4,4,21,47,1.062937597538887
12.5,2,2015,5,13,2,18,45,2.167531506414927
9.0,2,2013,2,11,0,18,28,1.5007876031710685
8.5,1,2013,10,25,4,11,24,2.0308579676876968
21.3,1,2009,10,1,3,19,33,12.915533577685046
6.1,1,2011,11,13,6,13,36,1.5984526506972678
10.5,1,2012,12,9,6,1,38,2.752067176649468
7.0,2,2014,2,7,4,7,46,1.6300357783635744
7.0,1,2014,10,20,0,6,45,1.6822630355470694
15.5,1,2015,2,9,0,16,8,5.906474667266855
6.9,1,2011,11,2,2,20,51,1.3438260460602305
8.1,1,2010,4,16,4,21,0,0.3012058249033719
28.0,2,2012,9,15,5,3,34,8.833824983023066
10.1,1,2009,1,28,2,8,6,2.7474862078657387
6.5,1,2009,6,28,6,3,43,1.7668512860648573
5.3,1,2009,9,24,3,20,1,1.2472457569445303
11.3,2,2011,3,12,5,4,0,5.244314545896515
22.5,2,2015,4,8,2,22,51,6.744429636423755
6.9,1,2009,10,16,4,18,13,0.7356014052616952
12.9,2,2010,8,28,5,12,30,5.304023988449403
17.3,1,2011,4,3,6,2,15,8.286703556283943
6.0,1,2013,1,29,1,15,5,0.889119740421687
19.7,1,2012,8,12,6,11,15,4.485059057652682
9.5,1,2015,5,14,3,9,47,1.5941230172540526
10.0,1,2014,3,15,5,3,55,2.7078391889711875
4.9,1,2012,5,21,0,21,13,1.2971636583515582
4.9,1,2009,1,30,4,7,42,1.0827549288400193
7.7,2,2011,2,27,6,0,52,2.7037944827687244
8.5,1,2015,5,15,4,14,48,1.5899547062385413
6.9,1,2009,7,11,5,19,21,1.8334586766164906
3.7,5,2010,3,10,2,11,52,0.2757783223666327
11.0,1,2013,10,6,6,1,34,3.7443689368470623
21.0,1,2014,11,30,6,21,18,8.739792559693033
10.1,1,2009,6,28,6,7,39,1.9049296272933731
4.5,1,2011,7,28,3,7,54,1.1513415185592615
4.5,1,2012,1,10,1,19,6,1.0449411465112841
12.5,1,2012,7,6,4,8,55,4.824049715363522
14.0,1,2012,9,9,6,16,20,4.589483610136253
6.0,5,2013,6,6,3,19,47,1.1365082887008315
10.0,1,2013,6,6,3,19,47,2.972027486107661
10.9,1,2009,10,12,0,7,24,4.391535599241806
5.5,2,2012,12,22,5,22,39,1.1963156114279847
7.5,2,2013,1,21,0,13,53,0.8063359003173233
16.5,1,2014,12,9,1,10,46,1.507703253775172
9.5,1,2015,2,9,0,7,33,2.962258305729355
42.33,1,2013,6,26,2,15,6,12.986954008488832
5.7,1,2011,9,10,5,10,52,1.1955287181521048
20.5,2,2014,10,5,6,12,32,5.515191310775771
5.7,1,2009,11,5,3,21,51,1.5535694168473573
10.5,1,2013,7,14,6,8,41,4.474117260417352
10.0,1,2014,7,29,1,18,9,3.1172647801419786
4.9,1,2010,4,9,4,14,1,1.2873692212505858
2.9,1,2010,11,9,1,6,52,0.1348821861658017
4.9,1,2011,3,20,6,15,23,0.9248712854676643
5.5,2,2014,7,23,2,19,21,0.9150331432844119
33.5,1,2015,2,21,5,14,36,15.96599321565014
9.0,2,2013,5,19,6,13,48,1.0287617397716435
4.5,2,2014,8,7,3,20,19,0.8549605005228988
4.5,1,2011,4,19,1,22,53,1.009985336756954
9.7,1,2009,3,13,4,10,15,2.5122743114694273
7.3,1,2012,5,6,6,1,59,1.7774768173720463
6.5,2,2010,3,8,0,11,35,2.6581497236326705
23.0,1,2015,5,2,5,19,36,7.7749965426992524
10.5,1,2010,11,11,3,10,38,2.132024291547304
10.5,1,2013,9,26,3,18,18,1.9749446550811856
6.5,1,2010,9,4,5,12,45,1.2584695899057148
4.9,1,2011,6,13,0,10,53,0.7428475906208633
7.5,1,2013,12,12,3,21,26,1.3324544044789588
7.7,5,2010,3,8,0,14,1,2.1870539419108583
13.3,1,2011,2,28,0,18,37,3.9923937594993055
11.0,1,2013,4,19,4,17,39,2.8628113699518134
10.9,1,2011,4,15,4,21,28,5.002020948048991
6.0,1,2013,8,22,3,20,3,1.1682692530343965
6.0,4,2014,7,19,5,13,13,1.5068952457836926
10.5,1,2011,7,2,5,10,38,4.564265904320542
12.0,1,2012,9,12,2,11,37,2.546144473348611
11.5,1,2013,3,28,3,11,55,2.6895352080545485
17.5,3,2013,9,4,2,12,2,4.173566432763728
12.0,1,2013,12,19,3,13,39,0.9167728928422153
11.3,1,2011,6,6,0,6,25,6.198290590400839
6.1,1,2011,12,15,3,15,22,1.8480562649401904
4.0,1,2013,4,20,5,3,43,0.7443856275596233
4.5,1,2013,10,26,5,23,2,1.1124731957535965
9.7,1,2010,1,9,5,1,50,3.7981688348984743
3.7,1,2010,1,29,4,2,39,0.34193253973224746
52.0,1,2013,8,11,6,22,23,21.52498202163977
18.0,1,2013,9,13,4,18,28,6.733536149332572
4.9,1,2010,6,6,6,10,25,1.0195142422465613
9.5,6,2013,8,9,4,22,7,2.895529792246635
7.5,3,2013,10,20,6,21,58,1.207652441106925
10.0,1,2014,2,8,5,14,15,3.8745463186552898
9.3,1,2009,1,20,1,9,11,2.1853925698140837
7.0,1,2014,12,23,1,9,3,2.0243936584855864
12.5,1,2009,8,1,5,22,36,4.861447407623503
7.3,2,2011,1,25,1,10,0,0.7976318466938243
4.0,1,2012,12,10,0,6,55,0.4970324019427272
